state_abbr,latitude,longitude,enrollment
CA,35.546895,-120.709435,422
CA,35.542212,-120.711348,725
CA,35.544483,-120.711450,96
CA,35.544483,-120.711450,54
CA,35.545851,-120.710074,478
CA,35.956310,-119.038974,262
CA,35.959521,-119.039509,455
CA,39.525819,-121.579443,456
CA,39.512599,-121.611280,321
CA,39.509178,-121.589101,365
CA,39.525813,-121.579430,5
CA,39.520353,-121.575716,322
CA,39.512599,-121.611280,46
CA,36.442479,-118.902905,93
CA,36.061879,-119.309768,485
CA,33.831900,-118.357600,674
CA,33.810500,-118.367600,651
CA,33.809035,-118.317901,343
CA,33.834400,-118.364900,613
CA,33.868600,-118.317000,594
CA,33.822000,-118.357000,628
CA,33.815200,-118.363700,626
CA,33.877300,-118.332800,483
CA,33.874000,-118.321500,617
CA,33.865039,-118.340025,466
CA,33.834900,-118.331900,473
CA,33.819200,-118.335300,847
CA,33.814800,-118.317100,621
CA,33.879100,-118.320400,418
CA,33.850600,-118.364100,612
CA,33.834657,-118.344295,678
CA,33.862600,-118.345500,635
CA,33.863900,-118.336400,1812
CA,33.808100,-118.373500,611
CA,33.820400,-118.364600,548
CA,33.823100,-118.323900,119
CA,33.811500,-118.363800,1734
CA,33.824400,-118.321700,567
CA,33.830000,-118.321600,1879
CA,33.855000,-118.375400,599
CA,33.844400,-118.365500,965
CA,33.800400,-118.346900,650
CA,33.846400,-118.368100,1775
CA,33.812300,-118.321500,344
CA,33.868700,-118.335600,296
CA,33.825800,-118.321500,12
CA,36.457708,-119.481787,235
CA,38.325400,-121.965600,717
CA,38.270600,-121.956600,421
CA,38.282236,-121.955098,640
CA,38.276761,-121.961186,746
CA,38.279900,-121.961400,67
CA,38.275600,-121.945300,432
CA,38.282200,-121.962100,1631
CA,38.332800,-121.951200,738
CA,36.801092,-121.335844,61
CA,41.060362,-124.143541,161
CA,40.983202,-122.706780,13
CA,35.770560,-117.369943,147
CA,35.770560,-117.369943,111
CA,36.215623,-119.337129,483
CA,36.219040,-119.340667,689
CA,36.204560,-119.320905,617
CA,36.199113,-119.334764,309
CA,36.212523,-119.358245,574
CA,36.200020,-119.360814,745
CA,36.201511,-119.361364,561
CA,36.208770,-119.334102,487
CA,36.228562,-119.360837,597
CA,36.214090,-119.357624,4
CA,36.187976,-119.324066,562
CA,36.217504,-119.372906,668
CA,36.219888,-119.321054,458
CA,36.228640,-119.359110,569
CA,36.233976,-119.321662,671
CA,36.214090,-119.357624,19
CA,36.201343,-119.305404,659
CA,36.201470,-119.304569,617
CA,36.196040,-119.357271,35
CA,36.211241,-119.347793,166
CA,36.208601,-119.339163,1616
CA,36.215114,-119.358654,1927
CA,36.195604,-119.357266,24
CA,36.198460,-119.298940,1678
CA,36.251957,-119.310020,152
CA,41.949867,-121.475940,209
CA,41.955138,-121.478656,270
CA,33.751057,-117.804733,313
CA,33.733866,-117.805282,554
CA,33.734138,-117.787596,520
CA,33.766603,-117.785667,585
CA,33.750636,-117.819569,583
CA,33.725769,-117.825881,1085
CA,33.749929,-117.826654,456
CA,33.766833,-117.797743,2126
CA,33.737516,-117.840385,502
CA,33.770533,-117.804477,929
CA,33.735137,-117.809700,142
CA,33.762098,-117.819560,433
CA,33.723480,-117.812818,460
CA,33.737090,-117.818944,1627
CA,33.743304,-117.793782,613
CA,33.740079,-117.817268,268
CA,33.755642,-117.810739,395
CA,33.753448,-117.769163,399
CA,33.749941,-117.773260,971
CA,33.757185,-117.793444,436
CA,33.747161,-117.778896,345
CA,33.735319,-117.775887,542
CA,33.731129,-117.820219,426
CA,33.717720,-117.782453,2776
CA,33.727841,-117.771509,830
CA,33.739833,-117.758035,1373
CA,33.717960,-117.829104,567
CA,33.709059,-117.819894,964
CA,38.040073,-120.227780,258
CA,38.388829,-122.852421,305
CA,38.379651,-122.836264,207
CA,38.388829,-122.852421,224
CA,38.393330,-122.822948,256
CA,38.255089,-122.779081,135
CA,39.233400,-123.205700,475
CA,39.161600,-123.215400,391
CA,39.133300,-123.212400,342
CA,39.148700,-123.193300,417
CA,39.155100,-123.217200,826
CA,39.146900,-123.211200,120
CA,39.164400,-123.224600,1767
CA,39.141500,-123.211100,414
CA,39.267000,-123.218700,552
CA,39.123400,-123.206300,449
CA,39.163900,-123.224300,118
CA,37.239425,-121.941500,584
CA,37.247368,-121.945973,656
CA,37.239764,-121.897701,903
CA,37.228903,-121.897210,537
CA,37.243854,-121.902944,501
CA,37.238183,-121.914480,500
CA,37.255791,-121.920261,627
CA,37.242357,-121.934298,1068
CA,39.205315,-121.037797,542
CA,39.205315,-121.037797,146
CA,38.358320,-121.983426,474
CA,38.352100,-122.001600,714
CA,38.345500,-121.967700,586
CA,38.365300,-122.002400,413
CA,38.363900,-122.007400,954
CA,38.370500,-121.978300,882
CA,38.377700,-122.003900,437
CA,38.340100,-121.984600,751
CA,38.360000,-121.996200,2044
CA,38.349200,-121.951900,675
CA,38.346600,-121.977700,1671
CA,38.343100,-121.943900,762
CA,38.382800,-121.982700,806
CA,38.356900,-121.944500,710
CA,38.338136,-121.956635,611
CA,38.347903,-121.989585,194
CA,38.365983,-121.978292,6
CA,34.044477,-118.047231,289
CA,34.041836,-118.042925,606
CA,38.203508,-120.364841,199
CA,38.133094,-120.454362,226
CA,38.264034,-120.342699,172
CA,33.413511,-117.149229,195
CA,38.098900,-122.211300,364
CA,38.126300,-122.239500,335
CA,38.149900,-122.258800,433
CA,38.108100,-122.222300,505
CA,38.153400,-122.239900,615
CA,38.095400,-122.273900,423
CA,38.122600,-122.268100,228
CA,38.114700,-122.233300,510
CA,38.104400,-122.254200,70
CA,38.150800,-122.243300,365
CA,38.111902,-122.243859,141
CA,38.101440,-122.214970,785
CA,38.100600,-122.224500,433
CA,38.115000,-122.244600,1146
CA,38.080300,-122.237500,353
CA,38.121100,-122.204100,1418
CA,38.111902,-122.243859,47
CA,38.074800,-122.208500,441
CA,38.118900,-122.209000,676
CA,38.108702,-122.213896,350
CA,37.830019,-120.915622,191
CA,34.268064,-119.242434,213
CA,34.278342,-119.227918,221
CA,34.271713,-119.246535,592
CA,34.275445,-119.209988,845
CA,34.265169,-119.253835,299
CA,34.277157,-119.216421,1585
CA,34.278760,-119.278786,936
CA,34.301183,-119.291359,577
CA,34.296689,-119.297298,299
CA,34.271671,-119.226435,378
CA,34.280603,-119.189291,397
CA,34.278490,-119.249532,396
CA,34.255742,-119.206907,397
CA,34.259266,-119.270291,304
CA,34.283445,-119.214762,351
CA,34.264559,-119.201845,444
CA,34.285226,-119.159634,461
CA,34.267577,-119.173760,418
CA,34.289326,-119.305165,325
CA,34.278263,-119.267938,1939
CA,34.271612,-119.262770,426
CA,34.279389,-119.226672,52
CA,34.277841,-119.172370,491
CA,34.278615,-119.226170,951
CA,34.390466,-119.304839,357
CA,34.279947,-119.283311,202
CA,34.273010,-119.208232,490
CA,34.506121,-117.287743,508
CA,34.522349,-117.358178,790
CA,34.530086,-117.309507,644
CA,34.522565,-117.299093,594
CA,34.495427,-117.338007,793
CA,34.534344,-117.297319,229
CA,34.527709,-117.341261,763
CA,34.491192,-117.363470,902
CA,34.478821,-117.293342,227
CA,34.485350,-117.364846,1014
CA,34.480698,-117.310996,904
CA,34.480273,-117.294436,756
CA,34.544892,-117.316998,609
CA,34.542258,-117.340884,843
CA,34.496585,-117.314638,693
CA,34.477307,-117.276528,668
CA,34.512710,-117.341738,680
CA,34.531293,-117.347929,686
CA,35.222715,-118.912515,302
CA,35.224633,-118.895495,336
CA,36.335106,-119.363922,574
CA,36.303331,-119.343365,727
CA,36.323257,-119.302564,377
CA,36.304604,-119.324357,594
CA,36.350158,-119.290716,413
CA,36.319177,-119.308754,769
CA,36.383941,-119.265933,514
CA,36.361738,-119.306263,857
CA,36.344911,-119.253800,2059
CA,36.347988,-119.428308,549
CA,36.340165,-119.314895,761
CA,36.335493,-119.300214,438
CA,36.341575,-119.304653,523
CA,36.392520,-119.214545,473
CA,36.301779,-119.341034,537
CA,36.325337,-119.255045,569
CA,36.311043,-119.294860,618
CA,36.322414,-119.298440,1637
CA,36.329254,-119.302239,2490
CA,36.318342,-119.321675,413
CA,36.338388,-119.317440,280
CA,36.310633,-119.268927,789
CA,36.345967,-119.259375,952
CA,36.320562,-119.337103,596
CA,36.324471,-119.289720,294
CA,36.331726,-119.348843,506
CA,36.319590,-119.293990,240
CA,36.343180,-119.260216,631
CA,36.320890,-119.266801,476
CA,36.306214,-119.346798,1890
CA,36.348325,-119.340216,756
CA,36.346422,-119.282566,654
CA,36.321703,-119.312905,515
CA,36.292055,-119.325122,627
CA,36.348634,-119.328613,707
CA,36.311851,-119.340985,216
CA,36.361645,-119.319596,609
CA,36.359692,-119.351375,975
CA,36.353560,-119.302635,438
CA,36.337793,-119.314570,34
CA,36.350651,-119.364054,648
CA,33.207800,-117.247300,42
CA,33.185300,-117.254600,742
CA,33.246200,-117.256900,473
CA,33.174700,-117.258500,1158
CA,33.222619,-117.219258,90
CA,33.197927,-117.224340,563
CA,33.190100,-117.284800,744
CA,33.200000,-117.274800,730
CA,33.190800,-117.212500,556
CA,33.207800,-117.245200,740
CA,33.220700,-117.241100,107
CA,33.222500,-117.240300,1746
CA,33.204100,-117.257600,834
CA,33.163900,-117.247600,1949
CA,33.239200,-117.281800,549
CA,33.236300,-117.281700,866
CA,33.174200,-117.256600,696
CA,33.223800,-117.287600,705
CA,33.218300,-117.270100,584
CA,33.178100,-117.216400,480
CA,33.218100,-117.222600,556
CA,33.215034,-117.259088,466
CA,33.203938,-117.237247,836
CA,33.199000,-117.254800,146
CA,33.256031,-117.264163,1670
CA,33.222619,-117.219258,68
CA,34.508188,-120.229649,65
CA,37.913400,-122.070200,495
CA,37.900700,-122.032800,355
CA,37.883900,-122.048000,451
CA,37.909700,-122.056200,940
CA,37.894400,-122.037400,427
CA,37.887200,-122.067400,478
CA,37.888340,-122.066444,451
CA,33.972356,-117.843235,684
CA,33.995300,-117.818500,1349
CA,34.049500,-117.853200,606
CA,34.012300,-117.867700,485
CA,34.007887,-117.856341,36
CA,33.979300,-117.834400,709
CA,33.996500,-117.825100,556
CA,34.025100,-117.850400,1190
CA,34.016800,-117.861400,631
CA,34.002000,-117.854100,706
CA,34.022000,-117.850000,2148
CA,33.982600,-117.838900,2563
CA,33.995500,-117.811100,696
CA,34.039500,-117.861000,654
CA,33.991500,-117.849300,979
CA,35.593007,-119.365610,621
CA,35.596681,-119.338540,551
CA,35.590234,-119.350374,631
CA,35.598644,-119.340799,591
CA,35.579347,-119.341860,503
CA,35.604162,-119.340957,576
CA,35.594797,-119.346530,1672
CA,35.586538,-119.342548,109
CA,36.649205,-119.788514,414
CA,38.594519,-121.520580,557
CA,38.545189,-121.540328,2168
CA,38.585143,-121.535433,515
CA,38.570358,-121.533630,531
CA,38.578017,-121.530245,75
CA,38.551815,-121.549330,785
CA,38.540832,-121.567835,1062
CA,38.552243,-121.524740,928
CA,38.597546,-121.534169,171
CA,38.600318,-121.530297,599
CA,38.573268,-121.536333,57
CA,36.578140,-121.717206,261
CA,36.595633,-121.705137,341
CA,36.537937,-121.725126,154
CA,38.275219,-122.648714,403
CA,38.266253,-122.644847,384
CA,36.135666,-119.510192,220
CA,37.280092,-120.434821,1055
CA,37.289364,-120.432172,1073
CA,37.276238,-120.482348,919
CA,41.427582,-122.380494,268
CA,41.436948,-122.383559,4
CA,34.054400,-117.901000,737
CA,34.055900,-117.946900,220
CA,34.061900,-117.918900,363
CA,34.049919,-117.914097,120
CA,34.054500,-117.912900,617
CA,34.055500,-117.924600,460
CA,34.082200,-117.940100,448
CA,34.061000,-117.953600,580
CA,34.058100,-117.904700,346
CA,34.059934,-117.940479,224
CA,34.062300,-117.912800,1756
CA,34.062000,-117.950500,597
CA,34.057200,-117.932800,259
CA,34.062037,-117.950524,712
CA,34.066838,-117.897318,264
CA,36.694154,-119.854179,165
CA,36.694154,-119.854179,286
CA,34.619038,-118.211060,1100
CA,34.682675,-118.240428,941
CA,34.718926,-118.290278,763
CA,34.651773,-118.230541,781
CA,34.615015,-118.290772,79
CA,34.642193,-118.217112,845
CA,34.652334,-118.190907,659
CA,34.620668,-118.209717,886
CA,34.593349,-118.180532,652
CA,34.564554,-118.180026,517
CA,34.617941,-118.195357,962
CA,34.624621,-118.224002,893
CA,38.902293,-121.285103,442
CA,38.887400,-121.315900,557
CA,38.894600,-121.297700,1184
CA,38.896600,-121.297800,105
CA,38.983500,-121.373700,62
CA,38.887000,-121.301800,381
CA,38.888300,-121.299600,815
CA,38.847500,-121.270600,744
CA,38.906900,-121.317900,415
CA,38.843700,-121.287800,931
CA,38.879100,-121.304400,484
CA,38.896581,-121.297766,80
CA,38.863251,-121.312380,513
CA,38.848732,-121.291565,1317
CA,33.747800,-117.975900,514
CA,33.752900,-118.004100,485
CA,33.760900,-117.974000,445
CA,33.747500,-118.018800,947
CA,33.739000,-117.985800,562
CA,33.765300,-118.035100,542
CA,33.770600,-118.008300,319
CA,33.763600,-118.017300,505
CA,33.767300,-117.982200,387
CA,33.765500,-118.004700,314
CA,33.741900,-118.018800,485
CA,33.767600,-118.027400,440
CA,33.756600,-117.982700,846
CA,33.757100,-117.997500,314
CA,33.765600,-118.016800,316
CA,33.747800,-118.018800,443
CA,33.035921,-115.617985,304
CA,36.400343,-120.142732,135
CA,38.579952,-122.883272,130
CA,40.303946,-121.009227,128
CA,40.303946,-121.009227,54
CA,39.008840,-121.435519,585
CA,39.102295,-121.334456,305
CA,39.011671,-121.429401,380
CA,39.102295,-121.334456,89
CA,39.006668,-121.430745,1063
CA,39.006668,-121.430745,8
CA,39.006668,-121.430745,55
CA,40.628725,-121.910636,64
CA,33.990838,-118.053386,610
CA,33.983600,-118.069100,894
CA,33.984500,-118.029700,374
CA,33.967600,-118.033300,338
CA,33.987700,-118.050600,499
CA,34.015000,-118.042500,341
CA,34.038200,-118.009000,542
CA,33.996700,-118.060600,324
CA,33.980000,-118.071300,507
CA,33.978100,-118.059900,446
CA,33.986700,-118.067700,346
CA,33.991516,-118.053342,67
CA,33.952489,-118.045243,284
CA,33.943586,-118.023213,2261
CA,33.955019,-117.997768,2372
CA,33.970705,-118.079230,1000
CA,33.940291,-118.089237,1865
CA,33.980207,-118.044099,1652
CA,33.952489,-118.045243,364
CA,34.441727,-118.562592,2286
CA,34.407819,-118.483106,1017
CA,34.441609,-118.537091,1239
CA,34.411393,-118.514358,224
CA,34.429226,-118.473588,1952
CA,34.384231,-118.537665,1941
CA,34.387722,-118.541198,940
CA,34.441924,-118.518128,2317
CA,34.419017,-118.474588,946
CA,34.383438,-118.536264,322
CA,34.399670,-118.570960,385
CA,34.399850,-118.493409,1980
CA,34.401403,-118.593598,842
CA,34.403204,-118.596556,1777
CA,34.459720,-118.559234,1138
CA,34.494213,-118.654020,1159
CA,39.153357,-122.157448,19
CA,39.153229,-122.159578,407
CA,39.155240,-122.156995,588
CA,39.154593,-122.157165,289
CA,39.400551,-123.353631,331
CA,39.412210,-123.360854,350
CA,39.417330,-123.354050,397
CA,39.521649,-123.453605,59
CA,39.399261,-123.358846,335
CA,39.413697,-123.355870,57
CA,39.685803,-123.483353,217
CA,39.689695,-123.488983,98
CA,41.848929,-122.467597,44
CA,36.735544,-121.279651,21
CA,39.526967,-122.201881,488
CA,39.522386,-122.201828,423
CA,39.514723,-122.207022,464
CA,39.518259,-122.203878,24
CA,38.244404,-122.685749,235
CA,34.639435,-117.827862,403
CA,34.640949,-117.828264,403
CA,34.615721,-117.808301,465
CA,38.871452,-121.701737,112
CA,38.530575,-121.981321,363
CA,38.524812,-121.972098,479
CA,38.527827,-121.979900,367
CA,38.524812,-121.972098,20
CA,38.521313,-121.977855,406
CA,37.381454,-120.618806,422
CA,37.389962,-120.616768,362
CA,37.379359,-120.621603,579
CA,37.388834,-120.605300,444
CA,38.685400,-121.772900,496
CA,38.673300,-121.776200,338
CA,38.687800,-121.782700,415
CA,38.662200,-121.777300,344
CA,38.674800,-121.784600,575
CA,38.642400,-121.822100,257
CA,38.683900,-121.798900,395
CA,38.670000,-121.794700,331
CA,38.731800,-121.808300,142
CA,38.686800,-121.785300,1155
CA,38.658300,-121.794800,409
CA,38.666300,-121.772700,768
CA,38.671200,-121.739500,772
CA,38.665700,-121.753500,713
CA,38.660600,-121.741100,1582
CA,38.798300,-121.720500,225
CA,38.643456,-121.735661,387
CA,37.427794,-122.259186,385
CA,36.088841,-119.197899,371
CA,38.418518,-122.742062,421
CA,38.432706,-122.749584,332
CA,38.419797,-122.773702,456
CA,41.725084,-122.643847,267
CA,41.735517,-122.640116,164
CA,41.727831,-122.640380,438
CA,41.741323,-122.637766,612
CA,41.737102,-122.638410,9
CA,41.737102,-122.638410,29
CA,39.159200,-121.650000,853
CA,39.162000,-121.626200,132
CA,39.154800,-121.628900,488
CA,39.077000,-121.633500,596
CA,39.134200,-121.616200,480
CA,39.135400,-121.631000,655
CA,39.147000,-121.625100,380
CA,39.112300,-121.642700,488
CA,39.107000,-121.631000,595
CA,39.125000,-121.620600,541
CA,39.152800,-121.664700,607
CA,39.129200,-121.623200,1678
CA,39.129618,-121.627606,102
CA,39.124000,-121.645800,1181
CA,39.137600,-121.660200,1695
CA,39.087891,-121.611052,914
CA,39.124031,-121.645830,3
CA,34.052800,-117.044300,870
CA,34.007500,-117.042700,511
CA,34.027200,-117.087400,382
CA,34.009700,-117.020500,111
CA,34.029200,-117.068800,518
CA,34.037300,-117.086900,2755
CA,34.008800,-117.019600,607
CA,34.052700,-117.039600,567
CA,34.009729,-117.020482,77
CA,34.029600,-117.060900,90
CA,34.041330,-117.070781,597
CA,33.998400,-117.070600,717
CA,34.043711,-117.053098,717
CA,33.668732,-117.809315,652
CA,33.707184,-117.739264,1037
CA,33.633695,-117.812814,395
CA,33.705911,-117.792668,430
CA,33.675202,-117.822011,558
CA,33.693686,-117.791642,615
CA,33.678802,-117.792299,549
CA,33.696249,-117.749764,1095
CA,33.698502,-117.788684,434
CA,33.702370,-117.782242,1964
CA,33.684415,-117.795722,629
CA,33.663081,-117.807920,860
CA,33.689882,-117.819232,78
CA,33.718506,-117.758933,548
CA,33.684712,-117.802553,506
CA,33.647569,-117.818065,881
CA,33.651742,-117.822848,2307
CA,33.662074,-117.819684,509
CA,33.692811,-117.790105,506
CA,33.629867,-117.827425,837
CA,33.648649,-117.776106,770
CA,33.704920,-117.769862,508
CA,33.717992,-117.769249,1282
CA,33.678783,-117.806136,2232
CA,33.726807,-117.754388,764
CA,33.734264,-117.750211,2244
CA,33.691073,-117.807154,835
CA,33.711244,-117.773723,578
CA,33.671421,-117.808949,592
CA,33.689882,-117.819232,88
CA,33.669379,-117.798203,539
CA,33.679724,-117.827660,876
CA,33.665076,-117.783728,963
CA,33.681207,-117.806278,117
CA,33.693782,-117.760556,1049
CA,33.685621,-117.758652,1007
CA,33.693825,-117.711404,948
CA,33.672275,-117.713834,2693
CA,33.688033,-117.735513,1065
CA,33.714985,-117.750638,647
CA,33.680958,-117.721912,965
CA,33.696344,-117.703523,766
CA,33.705911,-117.792668,58
CA,33.667489,-117.711914,972
CA,38.352978,-120.778292,13
CA,38.377583,-120.808818,10
CA,39.525727,-121.578368,185
CA,39.529781,-121.570041,16
CA,39.526100,-121.580020,49
CA,39.729460,-121.835462,20
CA,39.505374,-121.553443,93
CA,39.513047,-121.546236,11
CA,38.188980,-120.691950,425
CA,38.188980,-120.691950,17
CA,38.080897,-120.555224,13
CA,38.234524,-120.656719,8
CA,39.160373,-122.136783,43
CA,39.160373,-122.136783,12
CA,37.994984,-122.046823,50
CA,38.003832,-121.874314,69
CA,37.859359,-122.019914,15
CA,38.002491,-121.850921,116
CA,37.988228,-122.088046,42
CA,38.721656,-120.867054,290
CA,38.173432,-120.536988,26
CA,38.721656,-120.867054,202
CA,38.935144,-119.972169,12
CA,38.680641,-120.835062,295
CA,36.660200,-119.726600,79
CA,36.735626,-119.790806,597
CA,36.770522,-119.730087,59
CA,39.748438,-122.174692,154
CA,39.517293,-122.209609,93
CA,39.747936,-122.183348,105
CA,40.767101,-124.138958,128
CA,40.588987,-124.141830,64
CA,40.802687,-124.152071,70
CA,40.788768,-124.141751,9
CA,40.900873,-124.079976,27
CA,32.752093,-115.563759,11
CA,32.780918,-115.540043,205
CA,32.752093,-115.563759,246
CA,37.360302,-118.434249,7
CA,35.374600,-119.016751,387
